time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,-3.15339365944785,0.5841764419015724,19.630439102526566,0.14233217603734882,0.20014139547335574,0.0,-3.2767272262084712,1.2244281321436696,5.305386481532687,0.0397348030455251,0.10024474422253367,0.0,478.9459752073551,480.17923709211294,479.0254330247898,480.4915652509417
3.1200000000000023,-3.3542822420846465,0.660488900038281,19.950967232341398,0.14521871465981917,0.20566809310217238,0.0,-3.42007959049571,1.3194561021487268,5.378064417705626,0.06106226808152085,0.06620568849216123,0.0,469.0914712935702,466.44647681664696,467.1994007349744,468.86084852756204
3.1800000000000024,-3.5643078944894135,0.7428472682811743,20.27779082237132,0.1488622490678404,0.20979683652941272,0.0,-3.581091886507611,1.4260366524412251,5.514882426391928,0.06004384033881692,0.07357119407341346,0.0,487.9598868852268,488.51261849996524,489.7367627218014,489.6632389760582
3.2400000000000024,-3.7834442745317207,0.8312128204741964,20.609731891364685,0.15269716123341492,0.2140070474185629,0.0,-3.7238472638797497,1.5197208751950786,5.549182778254544,0.07070704973190063,0.062316542208156044,0.0,460.5530416063674,459.66535963246383,459.5320763536404,460.37954550124914
3.3000000000000025,-4.01083557377198,0.9249811529552514,20.94185255906421,0.1572411699472287,0.2173970161280776,0.0,-3.8562385310986746,1.6062029144740526,5.52121931245256,0.08425220179225254,0.04113062216370037,0.0,441.87639603163166,440.12814488474265,441.0626535918426,442.1846648435879
3.3600000000000025,-4.24532025632785,1.0233520563372225,21.268135749375677,0.16247705789403355,0.21965155589058583,0.0,-3.9603286227844374,1.6732222924345759,5.355405960032139,0.09269246512525355,0.029301625737584026,0.0,394.6966514348591,393.603974900655,393.22479773345805,394.01345763771195
3.4200000000000026,-4.487462277343827,1.1267951918124925,21.590446802473316,0.16781213675347217,0.2216407381989871,0.0,-4.111269153373728,1.7752731676276985,5.387668362449937,0.08004102772936392,0.039915662362959604,0.0,460.07168317121017,460.91185496043835,460.712266521504,459.7168982271202
3.4800000000000026,-4.738362270509711,1.2361800880771932,21.91307136211389,0.17238268910705923,0.22389060158781326,0.0,-4.252351740250824,1.8712131160568282,5.366145084582649,0.06704260182727942,0.032162095259382725,0.0,444.72749674199264,444.0924743174128,444.83838864446267,443.7769853834342
3.5400000000000027,-4.998275840328399,1.3517535881806853,22.236463448484457,0.176031137856814,0.22586152747465782,0.0,-4.411629950793571,1.981456027017591,5.4128672751026885,0.04386861497117584,0.034187650259131584,0.0,467.41635456514433,467.57457225049365,467.3408074531894,465.5329536875811
3.6000000000000028,-5.267214314659122,1.473539245568654,22.560064240012917,0.17893790582042346,0.22795665403822873,0.0,-4.553285363039836,2.078223835980014,5.373605076145747,0.05630875526478108,0.036342037557674685,0.0,440.58655534859207,440.765212301009,440.35541126312495,441.38496010902213
